image_id,file_name,width,height,annotation_count,categories,source_url,sample_origin
482970,000000482970.jpg,640,360,2,laptop|mouse,http://images.cocodataset.org/val2017/000000482970.jpg,coco1000_extension
491213,000000491213.jpg,640,480,8,car|motorcycle|person|traffic light|truck,http://images.cocodataset.org/val2017/000000491213.jpg,coco1000_extension
426372,000000426372.jpg,640,427,5,car|motorcycle|truck,http://images.cocodataset.org/val2017/000000426372.jpg,coco1000_extension
408774,000000408774.jpg,500,333,6,baseball glove|person,http://images.cocodataset.org/val2017/000000408774.jpg,coco1000_extension
250758,000000250758.jpg,640,480,2,zebra,http://images.cocodataset.org/val2017/000000250758.jpg,coco1000_extension
490413,000000490413.jpg,640,238,1,airplane,http://images.cocodataset.org/val2017/000000490413.jpg,coco1000_extension
38118,000000038118.jpg,640,427,2,person|skis,http://images.cocodataset.org/val2017/000000038118.jpg,coco1000_extension
26465,000000026465.jpg,500,375,6,cell phone|chair|keyboard|laptop|person|remote,http://images.cocodataset.org/val2017/000000026465.jpg,coco1000_extension
313182,000000313182.jpg,640,424,14,bus|car|handbag|person,http://images.cocodataset.org/val2017/000000313182.jpg,coco1000_extension
30675,000000030675.jpg,640,360,1,train,http://images.cocodataset.org/val2017/000000030675.jpg,coco1000_extension
32887,000000032887.jpg,640,480,4,backpack|cell phone|person,http://images.cocodataset.org/val2017/000000032887.jpg,coco1000_extension
240754,000000240754.jpg,640,427,3,cow,http://images.cocodataset.org/val2017/000000240754.jpg,coco1000_extension
450559,000000450559.jpg,427,640,2,person|skateboard,http://images.cocodataset.org/val2017/000000450559.jpg,coco1000_extension
250137,000000250137.jpg,480,640,14,cup|handbag|person|umbrella,http://images.cocodataset.org/val2017/000000250137.jpg,coco1000_extension
49259,000000049259.jpg,427,640,1,person,http://images.cocodataset.org/val2017/000000049259.jpg,coco1000_extension
546626,000000546626.jpg,300,400,4,bottle|cell phone|cup|dining table,http://images.cocodataset.org/val2017/000000546626.jpg,coco1000_extension
263966,000000263966.jpg,640,424,3,horse|person|sheep,http://images.cocodataset.org/val2017/000000263966.jpg,coco1000_extension
438774,000000438774.jpg,640,425,17,bottle|cake|chair|cup|dining table|microwave|person|refrigerator|sink|wine glass,http://images.cocodataset.org/val2017/000000438774.jpg,coco1000_extension
453341,000000453341.jpg,640,480,7,cell phone|couch|keyboard|mouse|teddy bear|tv,http://images.cocodataset.org/val2017/000000453341.jpg,coco1000_extension
453001,000000453001.jpg,640,480,10,bench|person|potted plant|suitcase,http://images.cocodataset.org/val2017/000000453001.jpg,coco1000_extension
18737,000000018737.jpg,640,427,1,motorcycle,http://images.cocodataset.org/val2017/000000018737.jpg,coco1000_extension
17899,000000017899.jpg,480,640,11,bird|cake|chair|couch|cup|dining table|hot dog|person|spoon,http://images.cocodataset.org/val2017/000000017899.jpg,coco1000_extension
573094,000000573094.jpg,375,500,14,bicycle|book|chair|couch|potted plant|remote|tv,http://images.cocodataset.org/val2017/000000573094.jpg,coco1000_extension
537053,000000537053.jpg,480,640,1,giraffe,http://images.cocodataset.org/val2017/000000537053.jpg,coco1000_extension
134856,000000134856.jpg,640,480,6,horse|person,http://images.cocodataset.org/val2017/000000134856.jpg,coco1000_extension
424135,000000424135.jpg,480,640,3,clock|person,http://images.cocodataset.org/val2017/000000424135.jpg,coco1000_extension
93261,000000093261.jpg,500,375,4,kite|person,http://images.cocodataset.org/val2017/000000093261.jpg,coco1000_extension
94751,000000094751.jpg,375,500,17,bench|car|person|traffic light,http://images.cocodataset.org/val2017/000000094751.jpg,coco1000_extension
479248,000000479248.jpg,640,480,26,book|bottle|bowl|clock|cup|person|tv|vase,http://images.cocodataset.org/val2017/000000479248.jpg,coco1000_extension
213035,000000213035.jpg,640,427,6,cell phone|person|wine glass,http://images.cocodataset.org/val2017/000000213035.jpg,coco1000_extension
492968,000000492968.jpg,640,425,2,person|snowboard,http://images.cocodataset.org/val2017/000000492968.jpg,coco1000_extension
273715,000000273715.jpg,500,373,5,person|skis,http://images.cocodataset.org/val2017/000000273715.jpg,coco1000_extension
281414,000000281414.jpg,443,640,3,backpack|cell phone|person,http://images.cocodataset.org/val2017/000000281414.jpg,coco1000_extension
1532,000000001532.jpg,640,480,8,car|truck,http://images.cocodataset.org/val2017/000000001532.jpg,coco1000_extension
75456,000000075456.jpg,640,427,1,pizza,http://images.cocodataset.org/val2017/000000075456.jpg,coco1000_extension
383606,000000383606.jpg,640,480,4,cup|person|sink,http://images.cocodataset.org/val2017/000000383606.jpg,coco1000_extension
429530,000000429530.jpg,640,478,4,vase,http://images.cocodataset.org/val2017/000000429530.jpg,coco1000_extension
453841,000000453841.jpg,500,339,15,car|fire hydrant|person|traffic light|truck,http://images.cocodataset.org/val2017/000000453841.jpg,coco1000_extension
229216,000000229216.jpg,640,426,3,cell phone|person,http://images.cocodataset.org/val2017/000000229216.jpg,coco1000_extension
46252,000000046252.jpg,640,480,5,baseball bat|baseball glove|person,http://images.cocodataset.org/val2017/000000046252.jpg,coco1000_extension
477288,000000477288.jpg,480,640,15,person|umbrella,http://images.cocodataset.org/val2017/000000477288.jpg,coco1000_extension
353180,000000353180.jpg,640,420,12,backpack|bus|person,http://images.cocodataset.org/val2017/000000353180.jpg,coco1000_extension
64898,000000064898.jpg,640,427,4,person|surfboard,http://images.cocodataset.org/val2017/000000064898.jpg,coco1000_extension
78823,000000078823.jpg,640,480,5,car|dog|potted plant,http://images.cocodataset.org/val2017/000000078823.jpg,coco1000_extension
137576,000000137576.jpg,640,563,9,cow,http://images.cocodataset.org/val2017/000000137576.jpg,coco1000_extension
162581,000000162581.jpg,480,640,2,person|tennis racket,http://images.cocodataset.org/val2017/000000162581.jpg,coco1000_extension
350002,000000350002.jpg,427,640,2,hair drier|person,http://images.cocodataset.org/val2017/000000350002.jpg,coco1000_extension
104669,000000104669.jpg,500,375,15,broccoli|carrot|dining table|fork|knife|orange,http://images.cocodataset.org/val2017/000000104669.jpg,coco1000_extension
374551,000000374551.jpg,500,300,1,bird,http://images.cocodataset.org/val2017/000000374551.jpg,coco1000_extension
147498,000000147498.jpg,640,524,22,bird,http://images.cocodataset.org/val2017/000000147498.jpg,coco1000_extension
233370,000000233370.jpg,427,640,2,person|suitcase,http://images.cocodataset.org/val2017/000000233370.jpg,coco1000_extension
325347,000000325347.jpg,640,359,7,backpack|chair|person|tennis racket,http://images.cocodataset.org/val2017/000000325347.jpg,coco1000_extension
93353,000000093353.jpg,640,480,5,book|chair|hot dog|person,http://images.cocodataset.org/val2017/000000093353.jpg,coco1000_extension
296231,000000296231.jpg,640,480,21,book|chair|clock|person|potted plant|tv|vase,http://images.cocodataset.org/val2017/000000296231.jpg,coco1000_extension
106235,000000106235.jpg,640,480,10,chair|couch|dining table|potted plant|remote,http://images.cocodataset.org/val2017/000000106235.jpg,coco1000_extension
149622,000000149622.jpg,640,453,2,bird,http://images.cocodataset.org/val2017/000000149622.jpg,coco1000_extension
272416,000000272416.jpg,640,480,1,toilet,http://images.cocodataset.org/val2017/000000272416.jpg,coco1000_extension
491464,000000491464.jpg,640,428,13,baseball bat|car|person|traffic light,http://images.cocodataset.org/val2017/000000491464.jpg,coco1000_extension
159282,000000159282.jpg,640,426,2,potted plant|vase,http://images.cocodataset.org/val2017/000000159282.jpg,coco1000_extension
399462,000000399462.jpg,300,451,4,kite|person,http://images.cocodataset.org/val2017/000000399462.jpg,coco1000_extension
114871,000000114871.jpg,640,427,2,banana|dining table,http://images.cocodataset.org/val2017/000000114871.jpg,coco1000_extension
13177,000000013177.jpg,640,427,3,bicycle|motorcycle|person,http://images.cocodataset.org/val2017/000000013177.jpg,coco1000_extension
439593,000000439593.jpg,640,480,10,handbag|person|train,http://images.cocodataset.org/val2017/000000439593.jpg,coco1000_extension
483999,000000483999.jpg,640,428,41,chair|cup|dining table|fork|knife|person|spoon|umbrella,http://images.cocodataset.org/val2017/000000483999.jpg,coco1000_extension
244019,000000244019.jpg,640,431,1,fire hydrant,http://images.cocodataset.org/val2017/000000244019.jpg,coco1000_extension
1584,000000001584.jpg,612,612,14,bus|person,http://images.cocodataset.org/val2017/000000001584.jpg,coco1000_extension
327605,000000327605.jpg,640,480,3,person|skis,http://images.cocodataset.org/val2017/000000327605.jpg,coco1000_extension
542127,000000542127.jpg,640,426,16,person|skis,http://images.cocodataset.org/val2017/000000542127.jpg,coco1000_extension
297427,000000297427.jpg,580,640,4,donut|person,http://images.cocodataset.org/val2017/000000297427.jpg,coco1000_extension
413552,000000413552.jpg,426,640,3,person|toothbrush,http://images.cocodataset.org/val2017/000000413552.jpg,coco1000_extension
39551,000000039551.jpg,640,427,3,person|sports ball|tennis racket,http://images.cocodataset.org/val2017/000000039551.jpg,coco1000_extension
437110,000000437110.jpg,480,640,1,clock,http://images.cocodataset.org/val2017/000000437110.jpg,coco1000_extension
397681,000000397681.jpg,640,640,28,bowl|cake|carrot|fork|orange|person,http://images.cocodataset.org/val2017/000000397681.jpg,coco1000_extension
274272,000000274272.jpg,640,480,9,bus|car|person|traffic light,http://images.cocodataset.org/val2017/000000274272.jpg,coco1000_extension
491497,000000491497.jpg,375,500,12,book|chair|couch|tv,http://images.cocodataset.org/val2017/000000491497.jpg,coco1000_extension
6614,000000006614.jpg,500,396,2,apple|orange,http://images.cocodataset.org/val2017/000000006614.jpg,coco1000_extension
308531,000000308531.jpg,359,640,3,bench|car|clock,http://images.cocodataset.org/val2017/000000308531.jpg,coco1000_extension
344816,000000344816.jpg,640,427,1,train,http://images.cocodataset.org/val2017/000000344816.jpg,coco1000_extension
133969,000000133969.jpg,640,427,16,baseball bat|baseball glove|bench|person,http://images.cocodataset.org/val2017/000000133969.jpg,coco1000_extension
360960,000000360960.jpg,426,640,6,person|umbrella,http://images.cocodataset.org/val2017/000000360960.jpg,coco1000_extension
193717,000000193717.jpg,521,640,12,car|fire hydrant|handbag|person|traffic light,http://images.cocodataset.org/val2017/000000193717.jpg,coco1000_extension
122969,000000122969.jpg,500,333,2,zebra,http://images.cocodataset.org/val2017/000000122969.jpg,coco1000_extension
408696,000000408696.jpg,640,480,5,person|toilet,http://images.cocodataset.org/val2017/000000408696.jpg,coco1000_extension
332845,000000332845.jpg,640,480,4,bed|chair|laptop|person,http://images.cocodataset.org/val2017/000000332845.jpg,coco1000_extension
36678,000000036678.jpg,640,361,6,boat|clock,http://images.cocodataset.org/val2017/000000036678.jpg,coco1000_extension
279145,000000279145.jpg,640,480,9,bench|cat|potted plant,http://images.cocodataset.org/val2017/000000279145.jpg,coco1000_extension
540932,000000540932.jpg,640,480,11,person|surfboard,http://images.cocodataset.org/val2017/000000540932.jpg,coco1000_extension
324158,000000324158.jpg,500,334,15,car|dog|person|skateboard,http://images.cocodataset.org/val2017/000000324158.jpg,coco1000_extension
548267,000000548267.jpg,640,480,13,sheep,http://images.cocodataset.org/val2017/000000548267.jpg,coco1000_extension
51712,000000051712.jpg,640,368,2,person|skis,http://images.cocodataset.org/val2017/000000051712.jpg,coco1000_extension
189775,000000189775.jpg,640,480,24,chair|person|tennis racket,http://images.cocodataset.org/val2017/000000189775.jpg,coco1000_extension
226903,000000226903.jpg,640,480,21,bicycle|bottle|cake|dining table|knife|person|sandwich|spoon,http://images.cocodataset.org/val2017/000000226903.jpg,coco1000_extension
518770,000000518770.jpg,500,375,22,chair|handbag|person|remote,http://images.cocodataset.org/val2017/000000518770.jpg,coco1000_extension
191288,000000191288.jpg,600,400,2,horse|person,http://images.cocodataset.org/val2017/000000191288.jpg,coco1000_extension
344614,000000344614.jpg,478,640,2,clock,http://images.cocodataset.org/val2017/000000344614.jpg,coco1000_extension
523782,000000523782.jpg,640,480,3,bird|truck,http://images.cocodataset.org/val2017/000000523782.jpg,coco1000_extension
524742,000000524742.jpg,640,480,1,train,http://images.cocodataset.org/val2017/000000524742.jpg,coco1000_extension
370711,000000370711.jpg,640,480,14,person|umbrella,http://images.cocodataset.org/val2017/000000370711.jpg,coco1000_extension
24567,000000024567.jpg,480,640,9,chair|hot dog|person,http://images.cocodataset.org/val2017/000000024567.jpg,coco1000_extension
112298,000000112298.jpg,640,480,9,bottle|person|tennis racket,http://images.cocodataset.org/val2017/000000112298.jpg,coco1000_extension
335450,000000335450.jpg,640,428,3,horse,http://images.cocodataset.org/val2017/000000335450.jpg,coco1000_extension
295138,000000295138.jpg,640,423,4,bench|person|skateboard,http://images.cocodataset.org/val2017/000000295138.jpg,coco1000_extension
355240,000000355240.jpg,640,360,4,car|couch|dog,http://images.cocodataset.org/val2017/000000355240.jpg,coco1000_extension
88432,000000088432.jpg,480,640,5,fire hydrant|traffic light|truck,http://images.cocodataset.org/val2017/000000088432.jpg,coco1000_extension
162092,000000162092.jpg,640,640,16,cake|chair|fork|person,http://images.cocodataset.org/val2017/000000162092.jpg,coco1000_extension
140840,000000140840.jpg,500,281,19,kite|person|truck,http://images.cocodataset.org/val2017/000000140840.jpg,coco1000_extension
359781,000000359781.jpg,640,494,1,giraffe,http://images.cocodataset.org/val2017/000000359781.jpg,coco1000_extension
541773,000000541773.jpg,640,480,18,bottle|couch|dining table|person|wine glass,http://images.cocodataset.org/val2017/000000541773.jpg,coco1000_extension
224675,000000224675.jpg,400,300,5,handbag|kite|person,http://images.cocodataset.org/val2017/000000224675.jpg,coco1000_extension
557501,000000557501.jpg,640,480,2,sink,http://images.cocodataset.org/val2017/000000557501.jpg,coco1000_extension
577862,000000577862.jpg,640,424,2,giraffe,http://images.cocodataset.org/val2017/000000577862.jpg,coco1000_extension
256775,000000256775.jpg,640,480,8,kite|person,http://images.cocodataset.org/val2017/000000256775.jpg,coco1000_extension
229858,000000229858.jpg,640,555,2,cow,http://images.cocodataset.org/val2017/000000229858.jpg,coco1000_extension
192047,000000192047.jpg,480,640,1,sink,http://images.cocodataset.org/val2017/000000192047.jpg,coco1000_extension
571313,000000571313.jpg,480,640,8,bed|chair|dining table|keyboard|microwave|mouse|refrigerator|tv,http://images.cocodataset.org/val2017/000000571313.jpg,coco1000_extension
529148,000000529148.jpg,640,426,17,book|keyboard|laptop|mouse|person,http://images.cocodataset.org/val2017/000000529148.jpg,coco1000_extension
233139,000000233139.jpg,640,427,2,clock,http://images.cocodataset.org/val2017/000000233139.jpg,coco1000_extension
10707,000000010707.jpg,640,480,15,backpack|bottle|couch|cup|dining table|laptop|person|remote,http://images.cocodataset.org/val2017/000000010707.jpg,coco1000_extension
91495,000000091495.jpg,640,447,4,baseball glove|person,http://images.cocodataset.org/val2017/000000091495.jpg,coco1000_extension
4495,000000004495.jpg,500,375,3,chair|couch|tv,http://images.cocodataset.org/val2017/000000004495.jpg,coco1000_extension
244592,000000244592.jpg,500,374,3,zebra,http://images.cocodataset.org/val2017/000000244592.jpg,coco1000_extension
158548,000000158548.jpg,640,482,19,car|motorcycle|person|sheep|truck,http://images.cocodataset.org/val2017/000000158548.jpg,coco1000_extension
173057,000000173057.jpg,480,640,17,bench|clock|person,http://images.cocodataset.org/val2017/000000173057.jpg,coco1000_extension
477441,000000477441.jpg,640,480,4,airplane|person,http://images.cocodataset.org/val2017/000000477441.jpg,coco1000_extension
60770,000000060770.jpg,500,375,2,zebra,http://images.cocodataset.org/val2017/000000060770.jpg,coco1000_extension
513041,000000513041.jpg,640,480,10,chair|dining table|person|pizza|wine glass,http://images.cocodataset.org/val2017/000000513041.jpg,coco1000_extension
226592,000000226592.jpg,640,480,1,bed,http://images.cocodataset.org/val2017/000000226592.jpg,coco1000_extension
553776,000000553776.jpg,640,489,2,motorcycle|person,http://images.cocodataset.org/val2017/000000553776.jpg,coco1000_extension
559543,000000559543.jpg,500,333,5,chair|couch|person|remote|vase,http://images.cocodataset.org/val2017/000000559543.jpg,coco1000_extension
575970,000000575970.jpg,640,480,29,apple|banana|bowl|chair|cup|dining table|microwave|oven|potted plant|refrigerator|sink|vase,http://images.cocodataset.org/val2017/000000575970.jpg,coco1000_extension
227765,000000227765.jpg,640,480,8,carrot|spoon,http://images.cocodataset.org/val2017/000000227765.jpg,coco1000_extension
405279,000000405279.jpg,640,480,19,bench|kite|person,http://images.cocodataset.org/val2017/000000405279.jpg,coco1000_extension
212573,000000212573.jpg,640,559,15,car|person|traffic light|umbrella,http://images.cocodataset.org/val2017/000000212573.jpg,coco1000_extension
137294,000000137294.jpg,640,427,3,oven|person,http://images.cocodataset.org/val2017/000000137294.jpg,coco1000_extension
349302,000000349302.jpg,640,427,2,giraffe,http://images.cocodataset.org/val2017/000000349302.jpg,coco1000_extension
494913,000000494913.jpg,640,428,26,book|cat|chair|clock|couch|cup|dining table|fork|handbag|person|tv,http://images.cocodataset.org/val2017/000000494913.jpg,coco1000_extension
42563,000000042563.jpg,624,640,1,train,http://images.cocodataset.org/val2017/000000042563.jpg,coco1000_extension
276720,000000276720.jpg,640,480,5,car|truck,http://images.cocodataset.org/val2017/000000276720.jpg,coco1000_extension
273551,000000273551.jpg,640,457,3,motorcycle,http://images.cocodataset.org/val2017/000000273551.jpg,coco1000_extension
568439,000000568439.jpg,640,449,24,backpack|bus|handbag|person,http://images.cocodataset.org/val2017/000000568439.jpg,coco1000_extension
57027,000000057027.jpg,640,426,4,elephant,http://images.cocodataset.org/val2017/000000057027.jpg,coco1000_extension
515579,000000515579.jpg,500,332,7,baseball glove|bench|person|potted plant|sports ball,http://images.cocodataset.org/val2017/000000515579.jpg,coco1000_extension
503755,000000503755.jpg,480,640,2,person|tennis racket,http://images.cocodataset.org/val2017/000000503755.jpg,coco1000_extension
304291,000000304291.jpg,640,427,1,horse,http://images.cocodataset.org/val2017/000000304291.jpg,coco1000_extension
117645,000000117645.jpg,640,480,2,person|snowboard,http://images.cocodataset.org/val2017/000000117645.jpg,coco1000_extension
283318,000000283318.jpg,640,427,9,car|fire hydrant|person,http://images.cocodataset.org/val2017/000000283318.jpg,coco1000_extension
509008,000000509008.jpg,640,434,1,bus,http://images.cocodataset.org/val2017/000000509008.jpg,coco1000_extension
244181,000000244181.jpg,640,480,5,bottle|dining table|sandwich,http://images.cocodataset.org/val2017/000000244181.jpg,coco1000_extension
566282,000000566282.jpg,640,426,10,car|person|sports ball|tie,http://images.cocodataset.org/val2017/000000566282.jpg,coco1000_extension
245311,000000245311.jpg,612,612,17,bowl|donut|person,http://images.cocodataset.org/val2017/000000245311.jpg,coco1000_extension
527215,000000527215.jpg,640,426,7,kite|person,http://images.cocodataset.org/val2017/000000527215.jpg,coco1000_extension
289415,000000289415.jpg,640,428,9,person|pizza|spoon,http://images.cocodataset.org/val2017/000000289415.jpg,coco1000_extension
201148,000000201148.jpg,640,359,4,person|traffic light|train,http://images.cocodataset.org/val2017/000000201148.jpg,coco1000_extension
92053,000000092053.jpg,640,427,11,bowl|cup|dining table|donut|fork|knife|person|sandwich,http://images.cocodataset.org/val2017/000000092053.jpg,coco1000_extension
143961,000000143961.jpg,640,356,20,backpack|dog|handbag|person|umbrella,http://images.cocodataset.org/val2017/000000143961.jpg,coco1000_extension
472678,000000472678.jpg,640,480,14,book|bottle|cell phone|chair|keyboard|mouse|person|remote|tv,http://images.cocodataset.org/val2017/000000472678.jpg,coco1000_extension
94336,000000094336.jpg,500,336,2,cat|sink,http://images.cocodataset.org/val2017/000000094336.jpg,coco1000_extension
515828,000000515828.jpg,640,429,10,bottle|chair|person|tennis racket,http://images.cocodataset.org/val2017/000000515828.jpg,coco1000_extension
224724,000000224724.jpg,480,640,9,car|handbag|motorcycle|person,http://images.cocodataset.org/val2017/000000224724.jpg,coco1000_extension
441543,000000441543.jpg,640,403,16,backpack|cell phone|person|umbrella,http://images.cocodataset.org/val2017/000000441543.jpg,coco1000_extension
546964,000000546964.jpg,640,478,28,chair|couch|dining table|person|tie|vase,http://images.cocodataset.org/val2017/000000546964.jpg,coco1000_extension
98716,000000098716.jpg,640,359,5,bench|person,http://images.cocodataset.org/val2017/000000098716.jpg,coco1000_extension
80274,000000080274.jpg,640,480,2,elephant,http://images.cocodataset.org/val2017/000000080274.jpg,coco1000_extension
486573,000000486573.jpg,480,640,1,vase,http://images.cocodataset.org/val2017/000000486573.jpg,coco1000_extension
17959,000000017959.jpg,640,427,24,backpack|kite|person,http://images.cocodataset.org/val2017/000000017959.jpg,coco1000_extension
142971,000000142971.jpg,640,427,6,person|surfboard,http://images.cocodataset.org/val2017/000000142971.jpg,coco1000_extension
235057,000000235057.jpg,480,640,1,giraffe,http://images.cocodataset.org/val2017/000000235057.jpg,coco1000_extension
541952,000000541952.jpg,480,640,1,clock,http://images.cocodataset.org/val2017/000000541952.jpg,coco1000_extension
66817,000000066817.jpg,612,612,11,bowl|carrot|dining table|fork|spoon,http://images.cocodataset.org/val2017/000000066817.jpg,coco1000_extension
121497,000000121497.jpg,640,480,6,person,http://images.cocodataset.org/val2017/000000121497.jpg,coco1000_extension
433515,000000433515.jpg,640,480,26,car|kite|person,http://images.cocodataset.org/val2017/000000433515.jpg,coco1000_extension
495146,000000495146.jpg,640,480,16,boat|car|person|train|truck,http://images.cocodataset.org/val2017/000000495146.jpg,coco1000_extension
206994,000000206994.jpg,640,427,2,bench|train,http://images.cocodataset.org/val2017/000000206994.jpg,coco1000_extension
294162,000000294162.jpg,480,640,2,laptop|mouse,http://images.cocodataset.org/val2017/000000294162.jpg,coco1000_extension
9400,000000009400.jpg,640,480,24,cup|keyboard|laptop|mouse|person,http://images.cocodataset.org/val2017/000000009400.jpg,coco1000_extension
326627,000000326627.jpg,640,480,13,car|traffic light,http://images.cocodataset.org/val2017/000000326627.jpg,coco1000_extension
483531,000000483531.jpg,640,480,1,bed,http://images.cocodataset.org/val2017/000000483531.jpg,coco1000_extension
93965,000000093965.jpg,640,457,2,zebra,http://images.cocodataset.org/val2017/000000093965.jpg,coco1000_extension
127494,000000127494.jpg,500,333,1,spoon,http://images.cocodataset.org/val2017/000000127494.jpg,coco1000_extension
7278,000000007278.jpg,640,482,2,person|surfboard,http://images.cocodataset.org/val2017/000000007278.jpg,coco1000_extension
132544,000000132544.jpg,640,427,15,baseball bat|baseball glove|car|person|sports ball|umbrella,http://images.cocodataset.org/val2017/000000132544.jpg,coco1000_extension
451693,000000451693.jpg,640,480,1,pizza,http://images.cocodataset.org/val2017/000000451693.jpg,coco1000_extension
529122,000000529122.jpg,500,281,19,donut|handbag|knife|person|tv,http://images.cocodataset.org/val2017/000000529122.jpg,coco1000_extension
185473,000000185473.jpg,640,194,16,horse|person,http://images.cocodataset.org/val2017/000000185473.jpg,coco1000_extension
478721,000000478721.jpg,640,480,13,car|kite|person|truck,http://images.cocodataset.org/val2017/000000478721.jpg,coco1000_extension
326541,000000326541.jpg,640,360,9,car|cell phone|person,http://images.cocodataset.org/val2017/000000326541.jpg,coco1000_extension
79651,000000079651.jpg,640,478,5,banana|bottle,http://images.cocodataset.org/val2017/000000079651.jpg,coco1000_extension
484404,000000484404.jpg,640,480,16,bus|chair|person,http://images.cocodataset.org/val2017/000000484404.jpg,coco1000_extension
304396,000000304396.jpg,425,640,2,clock,http://images.cocodataset.org/val2017/000000304396.jpg,coco1000_extension
110638,000000110638.jpg,640,427,3,elephant,http://images.cocodataset.org/val2017/000000110638.jpg,coco1000_extension
296969,000000296969.jpg,640,427,7,giraffe,http://images.cocodataset.org/val2017/000000296969.jpg,coco1000_extension
34452,000000034452.jpg,640,480,3,frisbee|person,http://images.cocodataset.org/val2017/000000034452.jpg,coco1000_extension
478136,000000478136.jpg,533,640,6,cake|dining table|donut,http://images.cocodataset.org/val2017/000000478136.jpg,coco1000_extension
241326,000000241326.jpg,500,375,3,cat|couch|dog,http://images.cocodataset.org/val2017/000000241326.jpg,coco1000_extension
189806,000000189806.jpg,500,400,4,cat|couch|dog,http://images.cocodataset.org/val2017/000000189806.jpg,coco1000_extension
412240,000000412240.jpg,500,375,1,dog,http://images.cocodataset.org/val2017/000000412240.jpg,coco1000_extension
379476,000000379476.jpg,485,640,23,chair|dining table|wine glass,http://images.cocodataset.org/val2017/000000379476.jpg,coco1000_extension
99053,000000099053.jpg,640,559,8,bowl|broccoli|dining table|fork,http://images.cocodataset.org/val2017/000000099053.jpg,coco1000_extension
401991,000000401991.jpg,640,379,4,bed|cat|dog,http://images.cocodataset.org/val2017/000000401991.jpg,coco1000_extension
34071,000000034071.jpg,640,426,2,parking meter,http://images.cocodataset.org/val2017/000000034071.jpg,coco1000_extension
294783,000000294783.jpg,640,428,20,backpack|bed|book|clock|couch|suitcase,http://images.cocodataset.org/val2017/000000294783.jpg,coco1000_extension
293794,000000293794.jpg,428,640,23,banana|car|person|tie,http://images.cocodataset.org/val2017/000000293794.jpg,coco1000_extension
546325,000000546325.jpg,480,640,3,couch|dining table|remote,http://images.cocodataset.org/val2017/000000546325.jpg,coco1000_extension
581482,000000581482.jpg,640,427,2,clock,http://images.cocodataset.org/val2017/000000581482.jpg,coco1000_extension
544306,000000544306.jpg,612,612,2,clock,http://images.cocodataset.org/val2017/000000544306.jpg,coco1000_extension
394510,000000394510.jpg,640,480,6,bicycle|car|person|skateboard,http://images.cocodataset.org/val2017/000000394510.jpg,coco1000_extension
435880,000000435880.jpg,640,480,7,bottle|bowl|couch|cup|laptop|refrigerator,http://images.cocodataset.org/val2017/000000435880.jpg,coco1000_extension
323571,000000323571.jpg,478,640,5,car|traffic light|truck,http://images.cocodataset.org/val2017/000000323571.jpg,coco1000_extension
77595,000000077595.jpg,640,425,3,bed|cat|laptop,http://images.cocodataset.org/val2017/000000077595.jpg,coco1000_extension
512648,000000512648.jpg,640,427,1,cow,http://images.cocodataset.org/val2017/000000512648.jpg,coco1000_extension
162543,000000162543.jpg,640,360,6,elephant|umbrella,http://images.cocodataset.org/val2017/000000162543.jpg,coco1000_extension
200162,000000200162.jpg,640,425,9,traffic light|train,http://images.cocodataset.org/val2017/000000200162.jpg,coco1000_extension
296284,000000296284.jpg,270,360,10,donut,http://images.cocodataset.org/val2017/000000296284.jpg,coco1000_extension
547144,000000547144.jpg,640,480,8,keyboard|laptop|mouse|tv,http://images.cocodataset.org/val2017/000000547144.jpg,coco1000_extension
253695,000000253695.jpg,427,640,2,baseball glove|person,http://images.cocodataset.org/val2017/000000253695.jpg,coco1000_extension
14473,000000014473.jpg,640,427,8,person|train,http://images.cocodataset.org/val2017/000000014473.jpg,coco1000_extension
163562,000000163562.jpg,500,333,2,frisbee|person,http://images.cocodataset.org/val2017/000000163562.jpg,coco1000_extension
32901,000000032901.jpg,640,546,21,bottle|chair|cup|dining table|person|tie|wine glass,http://images.cocodataset.org/val2017/000000032901.jpg,coco1000_extension
227482,000000227482.jpg,640,480,2,frisbee|person,http://images.cocodataset.org/val2017/000000227482.jpg,coco1000_extension
231125,000000231125.jpg,375,500,15,donut|person,http://images.cocodataset.org/val2017/000000231125.jpg,coco1000_extension
205282,000000205282.jpg,640,480,5,giraffe,http://images.cocodataset.org/val2017/000000205282.jpg,coco1000_extension
482319,000000482319.jpg,640,480,12,book|chair|person|toothbrush,http://images.cocodataset.org/val2017/000000482319.jpg,coco1000_extension
291490,000000291490.jpg,640,393,2,bed|cat,http://images.cocodataset.org/val2017/000000291490.jpg,coco1000_extension
237071,000000237071.jpg,640,427,3,person|sports ball|tennis racket,http://images.cocodataset.org/val2017/000000237071.jpg,coco1000_extension
97988,000000097988.jpg,612,612,17,bench|bicycle|person,http://images.cocodataset.org/val2017/000000097988.jpg,coco1000_extension
123480,000000123480.jpg,640,480,4,cell phone|person|toothbrush,http://images.cocodataset.org/val2017/000000123480.jpg,coco1000_extension
326082,000000326082.jpg,640,426,17,banana|bowl|chair|clock|couch|dining table|laptop|remote|tv,http://images.cocodataset.org/val2017/000000326082.jpg,coco1000_extension
559547,000000559547.jpg,640,491,6,baseball bat|baseball glove|person|sports ball,http://images.cocodataset.org/val2017/000000559547.jpg,coco1000_extension
